path,bytes,lines,current_responsibility,file_kind,owning_manifest,package
verification/vendor/chips/esp32s31/blobray-provider/knowledge/README.md,555,11,reusable chip facts and provider,documentation,verification/vendor/chips/esp32s31/blobray-provider/knowledge/Cargo.toml,open-radio-vendor-chip-knowledge-esp32s31-rev0
verification/vendor/chips/esp32s31/blobray-provider/knowledge/src/lib.rs,1310,33,reusable chip facts and provider,rust,verification/vendor/chips/esp32s31/blobray-provider/knowledge/Cargo.toml,open-radio-vendor-chip-knowledge-esp32s31-rev0
verification/vendor/chips/esp32s31/blobray-provider/models/Cargo.toml,843,20,reusable chip facts and provider,cargo,verification/vendor/chips/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-chip-models-esp32s31-rev0
verification/vendor/chips/esp32s31/blobray-provider/models/README.md,851,15,reusable chip facts and provider,documentation,verification/vendor/chips/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-chip-models-esp32s31-rev0
verification/vendor/chips/esp32s31/blobray-provider/models/src/lib.rs,4086,102,reusable chip facts and provider,rust,verification/vendor/chips/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-chip-models-esp32s31-rev0
verification/vendor/chips/esp32s31/chip.toml,374,12,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/memory.toml,8118,415,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/device.toml,6187,139,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ble-controller-address-slots.toml,2493,88,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ble-hw-accelerator.toml,15962,565,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ble-hw-cte-ring-control.toml,3771,122,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ble-hw-positional-word-1874.toml,1313,45,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ble-hw-resolving-list.toml,1396,48,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ble-hw-runtime-control.toml,6904,249,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ble-iso-scheduler-notify.toml,1273,46,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ble-phy-init-aux.toml,3012,89,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ble-scan-control.toml,2333,92,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ble-sync-publication.toml,1747,71,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/bluetooth-controller-core.toml,72017,2342,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/bluetooth-interrupt-bank.toml,22048,814,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/bluetooth-reset-idle-status-0.toml,1281,45,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/bluetooth-scheduler-interrupt-runtime.toml,4488,132,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/bt-v3-2-baseband.toml,47645,1776,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/bt-v3-2-cte.toml,21586,912,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/btdm-runtime-control.toml,19369,699,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/btdm-scheduler-table.toml,1899,66,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/btmac-ble-phy-init.toml,25605,958,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/coex-hw-timer.toml,4385,155,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/hp-sys-clkrst-radio.toml,4810,190,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/i2c-ana-mst.toml,7260,318,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ieee802154-interrupt-route.toml,3724,130,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/ieee802154-mac.toml,47634,1854,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/lp-aon-clkrst.toml,1188,42,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/lp-periclkrst.toml,1509,55,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/lp-tsens.toml,5311,203,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/modem-lpcon-phy-tick.toml,1278,42,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/modem-lpcon-shared-clock.toml,6122,214,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/modem-syscon-radio.toml,10698,397,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-agc-oracle.toml,33140,1246,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-agc-recovered-gaps.toml,4943,175,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-baseband-config-oracle.toml,58906,2269,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-bb-recovered-gaps.toml,2819,102,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-brx-recovered-gaps.toml,749,29,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-btagc-recovered.toml,57741,2201,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-clock-oracle.toml,6469,251,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-cold-deadline-oracle.toml,1270,45,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-fecoex-recovered.toml,1958,63,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-fectrl-recovered.toml,1953,68,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-fedata-recovered.toml,1072,42,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-fedata-wifi-recovered.toml,1532,55,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-frequency-channel-oracle.toml,20199,732,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-i2c-command-ram.toml,3384,122,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-iq-estimator-oracle.toml,9576,371,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-memory.toml,6263,265,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-nrx-recovered-gaps.toml,2824,99,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-pbus.toml,11250,415,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/phy-rx-dco-oracle.toml,1384,57,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/pmu-radio.toml,8441,283,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/shared-baseband-reset-idle-status.toml,1312,45,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/shared-baseband-tx-timing.toml,1508,50,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/shared-radio-init-control.toml,2080,65,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-antenna-init.toml,3618,126,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-aux-tsf-control.toml,2578,101,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-beacon-ie-crc.toml,587,26,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-beamforming-feedback-test.toml,2487,65,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-beamforming-report.toml,1033,33,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-bssid-policy.toml,3938,147,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-coex-init.toml,6733,288,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-coex-runtime.toml,3430,121,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-cold-handshake.toml,3682,145,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-control.toml,3088,104,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-core-enable.toml,2196,70,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-crypto-control.toml,7957,311,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-diagnostic-statistics.toml,3372,182,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-he-buffer-status.toml,8995,239,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-he-color-collision.toml,1110,44,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-he-init-prefix.toml,13230,499,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-he-init-suffix.toml,30219,1078,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-he-mu-edca-timer.toml,1680,65,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-he-obss-narrow-band-ru.toml,1668,55,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-he-tb-diagnostics.toml,3771,175,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-he-tb-statistics.toml,1918,68,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-he-trigger-rx-diagnostics.toml,9209,473,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-interface-address.toml,2324,97,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-internal-tx-block-ack.toml,2090,82,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-interrupt.toml,21101,710,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-key-table.toml,2039,44,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-last-rx-buffer.toml,3589,147,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-power-interrupt.toml,11290,419,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-regdma-control.toml,3452,116,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-rtc-timer-update.toml,13487,472,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-rx-bssid-list.toml,1320,54,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-rx-csi-control.toml,2690,94,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-rx-custom-type.toml,1437,71,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-rx-dma.toml,59441,2346,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-rx-end-state.toml,1027,39,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-rx-filter.toml,6636,263,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-rx-hang-statistics.toml,1744,67,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-rx-power-save.toml,2608,102,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-rx-runtime-results.toml,1919,76,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-rx-statistics.toml,9528,499,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-sta-beacon-filter.toml,1108,38,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-sta-tbtt-target.toml,970,34,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-sta-tsf-load.toml,5590,218,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-tsf-status.toml,1458,55,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-tsf-timer.toml,2928,95,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-tx-common.toml,7499,332,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-tx-completion.toml,5086,179,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-tx-power-init.toml,5477,215,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-tx-queue-control.toml,11205,319,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-tx-queue-vector.toml,35173,1118,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-tx-statistics.toml,1564,66,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-txrx-callbacks.toml,10387,442,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-txrx-prefix.toml,6122,251,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/wifi-mac-txrx-suffix.toml,3189,123,reusable chip facts and provider,configuration-or-data,,
verification/vendor/chips/esp32s31/registers/peripherals/zbbb-radio-control.toml,12197,426,reusable chip facts and provider,configuration-or-data,,
verification/vendor/knowledge/espressif/capabilities.toml,2241,84,vendor comparison project inputs,configuration-or-data,,
verification/vendor/knowledge/espressif/esp-idf.toml,22251,714,vendor comparison project inputs,configuration-or-data,,
verification/vendor/knowledge/espressif/interface-templates.toml,12163,104,vendor comparison project inputs,configuration-or-data,,
verification/vendor/knowledge/espressif/radio.toml,467,14,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32c5/.gitignore,95,3,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32c5/README.md,489,10,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32c5/target.toml,342,9,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32c5/vendor-project.toml,688,24,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/.gitignore,90,3,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/README.md,17352,306,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32s31/analysis/bluetooth-controller-boundary.md,44728,420,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32s31/analysis/bluetooth-direct-test-mode.md,89487,1134,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32s31/analysis/bluetooth-interrupt-runtime.md,21519,308,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32s31/analysis/bluetooth-legacy-advertising.md,16021,267,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32s31/analysis/bluetooth-passive-scanning.md,24814,415,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32s31/analysis/bluetooth-peripheral-connection.md,25558,413,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32s31/analysis/ieee802154-control.md,24141,345,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32s31/analysis/ieee802154-dataplane.md,17097,241,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32s31/analysis/ieee802154-lifecycle.md,39225,519,vendor comparison project inputs,documentation,,
verification/vendor/targets/esp32s31/baselines/ble-interrupt-prefix.toml,885,16,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/ble-memory-list-selector-one.toml,1779,31,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/ble-memory-list-selector-three.toml,1783,31,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/ble-memory-list-selector-two.toml,1779,31,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/ble-phy-register-init.toml,882,16,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/ble-scheduler-table-prefix.toml,890,16,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/btbb-v2-init-arg-one.toml,860,16,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/coex-core.toml,4188,76,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/coex-timer-set.toml,842,16,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/coex-timer.toml,3357,61,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/libpp-rx-dma.toml,4195,76,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/libpp-tx-dma.toml,5876,106,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/libpp-tx-retry.toml,1721,31,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/phy-i2c-host-map-bluetooth.toml,867,16,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/phy.toml,36393,851,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/rom-sta-tsf-snapshot.toml,841,16,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/wifi-ap-tsf-start.toml,843,16,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/wifi-ap-tsf-stop.toml,846,16,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/wifi-interface-context.toml,1680,31,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/wifi-sta-ap-receive.toml,867,16,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/baselines/wifi-sta-beacon-filter.toml,880,16,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/blobray-host/Cargo.toml,895,28,chip project CLI composition,cargo,verification/vendor/targets/esp32s31/blobray-host/Cargo.toml,blobray-esp32s31
verification/vendor/targets/esp32s31/blobray-host/src/main.rs,4736,123,chip project CLI composition,rust,verification/vendor/targets/esp32s31/blobray-host/Cargo.toml,blobray-esp32s31
verification/vendor/targets/esp32s31/blobray-host/tests/analysis_input_builder/mod.rs,4253,139,chip project CLI composition,rust,verification/vendor/targets/esp32s31/blobray-host/Cargo.toml,blobray-esp32s31
verification/vendor/targets/esp32s31/blobray-host/tests/cli_contract.rs,28689,829,chip project CLI composition,rust,verification/vendor/targets/esp32s31/blobray-host/Cargo.toml,blobray-esp32s31
verification/vendor/targets/esp32s31/blobray-host/tests/repository_contract.rs,25933,716,chip project CLI composition,rust,verification/vendor/targets/esp32s31/blobray-host/Cargo.toml,blobray-esp32s31
verification/vendor/targets/esp32s31/blobray-host/tests/support/mod.rs,2968,78,chip project CLI composition,rust,verification/vendor/targets/esp32s31/blobray-host/Cargo.toml,blobray-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/OWNERSHIP.md,7758,100,investigation-specific compiled provider,documentation,,
verification/vendor/targets/esp32s31/blobray-provider/contracts/Cargo.toml,549,16,investigation-specific compiled provider,cargo,verification/vendor/targets/esp32s31/blobray-provider/contracts/Cargo.toml,open-radio-vendor-harness-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/contracts/README.md,611,11,investigation-specific compiled provider,documentation,verification/vendor/targets/esp32s31/blobray-provider/contracts/Cargo.toml,open-radio-vendor-harness-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/contracts/src/entry_contract.rs,4123,126,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/contracts/Cargo.toml,open-radio-vendor-harness-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/contracts/src/external_abi/mod.rs,13832,450,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/contracts/Cargo.toml,open-radio-vendor-harness-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/contracts/src/external_abi/tests.rs,6267,230,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/contracts/Cargo.toml,open-radio-vendor-harness-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/contracts/src/lib.rs,6297,175,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/contracts/Cargo.toml,open-radio-vendor-harness-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/knowledge/Cargo.toml,598,17,investigation-specific compiled provider,cargo,verification/vendor/targets/esp32s31/blobray-provider/knowledge/Cargo.toml,open-radio-vendor-knowledge-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/knowledge/README.md,802,15,investigation-specific compiled provider,documentation,verification/vendor/targets/esp32s31/blobray-provider/knowledge/Cargo.toml,open-radio-vendor-knowledge-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/knowledge/src/lib.rs,570,13,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/knowledge/Cargo.toml,open-radio-vendor-knowledge-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/knowledge/src/reviewed_memory_accesses.rs,4472,142,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/knowledge/Cargo.toml,open-radio-vendor-knowledge-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/knowledge/src/semantic_facts.rs,1283,35,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/knowledge/Cargo.toml,open-radio-vendor-knowledge-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,884,21,investigation-specific compiled provider,cargo,verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-models-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/models/README.md,1853,35,investigation-specific compiled provider,documentation,verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-models-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/models/src/lib.rs,3417,68,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-models-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/models/src/reviewed_summaries.rs,3357,99,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-models-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/models/src/reviewed_summaries/body_identity.rs,1187,31,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-models-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/models/src/reviewed_summaries/direct_semantic.rs,5095,90,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-models-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/models/src/reviewed_summaries/fail_stop.rs,2515,71,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-models-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/models/src/reviewed_summaries/i2c.rs,11658,312,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-models-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/models/src/reviewed_summaries/intrinsics.rs,993,31,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-models-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/models/src/reviewed_summaries/rf.rs,14851,407,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-models-esp32s31
verification/vendor/targets/esp32s31/blobray-provider/models/src/reviewed_summaries/tests.rs,13028,368,investigation-specific compiled provider,rust,verification/vendor/targets/esp32s31/blobray-provider/models/Cargo.toml,open-radio-vendor-models-esp32s31
verification/vendor/targets/esp32s31/build-analysis-inputs,2152,60,vendor comparison project inputs,script,,
verification/vendor/targets/esp32s31/code/boundaries.toml,6195,204,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/ble-interrupt-prefix.toml,1408,33,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/ble-memory-list-selector-one.toml,1793,47,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/ble-memory-list-selector-three.toml,1793,47,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/ble-memory-list-selector-two.toml,1793,47,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/ble-phy-register-init.toml,6889,163,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/ble-scheduler-table-prefix.toml,4884,117,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/btbb-v2-init-arg-one.toml,16791,399,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/coex-core.toml,9211,234,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/coex-timer-set.toml,1268,33,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/coex-timer.toml,3244,89,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/ieee802154.toml,996,31,vendor comparison project inputs,configuration-or-data,,
verification/vendor/targets/esp32s31/dispositions/libpp-interrupt.toml,1760,48,vendor comparison project inputs,configuration-or-data,,
